date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
2018-01-19,Z300WNP3,ST4000DM000,4000787030016,1,120,243833408,,,91,0,100,9,100,0,82,173879164,,,60,35874,100,0,,,100,9,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,88,12,82,18,100,0,100,1,91,18812,18,18,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,35801,100,29785986204,100,245803950937,,,,,,,,,,
2018-01-20,W3009C88,ST4000DM000,4000787030016,1,101,196895877,,,91,0,100,9,100,8,84,292241026,,,69,27633,100,0,,,100,9,,,,,,,,,,,,,,,100,0,100,0,67,33,100,0,100,0,79,21,100,0,100,0,93,15947,21,21,,,,,97,600,97,600,200,0,,,,,,,,,,,,,,,,,,,100,27569,100,21357589359,100,184168513995,,,,,,,,,,
2018-01-21,Z300WN6T,ST4000DM000,4000787030016,1,119,204814016,,,92,0,100,35,100,0,82,176932484,,,60,35600,100,0,,,100,35,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,75,25,78,22,100,0,100,22,93,14331,22,22,,,,,98,328,98,328,200,0,,,,,,,,,,,,,,,,,,,100,35540,100,29881822730,100,244140807740,,,,,,,,,,
2018-01-22,Z305K1XG,ST4000DM000,4000787030016,1,113,55760752,,,92,0,100,11,100,0,88,799534407,,,81,16772,100,0,,,100,12,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,80,20,100,0,100,0,74,53100,20,20,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,16431,100,33876695216,100,66438806874,,,,,,,,,,
2018-01-22,Z305DHQH,ST4000DM000,4000787030016,1,117,149212168,,,95,0,100,5,100,0,88,754071580,,,81,17107,100,0,,,100,5,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,0,95,10007,26,26,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,17024,100,36651966304,100,71295440033,,,,,,,,,,
2018-01-23,W3005YCR,ST4000DM000,4000787030016,1,118,198025232,,,91,0,100,20,100,0,81,138339353,,,56,38985,100,0,,,100,20,,,,,,,,,,,,,,,100,0,100,0,100,0,100,1,87,13,75,25,100,0,100,4,72,56280,25,25,,,,,99,184,99,184,200,0,,,,,,,,,,,,,,,,,,,100,38715,100,29851889634,100,348834586486,,,,,,,,,,
2018-01-24,S301K6GP,ST4000DM000,4000787030016,1,105,10288384,,,91,0,100,8,100,0,89,902048578,,,78,19633,100,0,,,100,8,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,96,9502,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,19565,100,42194193888,100,56649202743,,,,,,,,,,
2018-01-24,Z304KCNH,ST4000DM000,4000787030016,1,118,181798168,,,91,0,100,9,100,0,89,867317844,,,78,19441,100,0,,,100,9,,,,,,,,,,,,,,,100,0,100,0,97,3,100,0,100,0,76,24,100,0,100,0,94,13704,24,24,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,19307,100,43164510568,100,54531584283,,,,,,,,,,
2018-01-24,S300Z7GP,ST4000DM000,4000787030016,1,114,64639232,,,92,0,100,8,100,8,82,174436689,,,75,22480,100,0,,,100,8,,,,,,,,,,,,,,,100,0,100,0,98,2,100,0,100,0,80,20,100,0,100,0,87,26922,20,20,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,22223,100,51735788176,100,101157167200,,,,,,,,,,
2018-01-25,W3008B64,ST4000DM000,4000787030016,1,117,130120512,,,91,0,100,16,100,0,85,383954433,,,55,40265,100,0,,,100,16,,,,,,,,,,,,,,,100,0,100,0,94,6,100,0,95,5,75,25,100,0,100,6,78,45528,25,25,,,,,99,208,99,208,200,0,,,,,,,,,,,,,,,,,,,100,40095,100,29724506368,100,166324517352,,,,,,,,,,
2018-01-26,Z3016NYH,ST4000DM000,4000787030016,1,117,129355392,,,93,0,100,7,100,0,90,939622197,,,62,34103,100,0,,,100,7,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,89,11,80,20,100,0,100,1,97,6469,20,20,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,34079,100,27252952374,100,162927447846,,,,,,,,,,
2018-01-26,Z3040MBQ,ST4000DM000,4000787030016,1,118,183668712,,,91,0,100,10,100,0,90,967235330,,,77,20817,100,0,,,100,10,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,88,25585,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,20645,100,23154745914,100,175494108425,,,,,,,,,,
2018-01-26,W300KW25,ST4000DM000,4000787030016,1,118,169052616,,,91,0,100,20,100,0,73,23600063,,,58,37073,100,0,,,100,19,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,96,4,82,18,100,0,100,4,63,75083,18,18,,,,,95,848,95,848,200,2,,,,,,,,,,,,,,,,,,,100,36790,100,31045001356,100,174749534437,,,,,,,,,,
2018-01-27,S300Z4NM,ST4000DM000,4000787030016,1,106,170192776,,,92,0,100,11,100,0,78,70849171,,,75,22702,100,0,,,100,11,,,,,,,,,,,,,,,98,2,100,0,84,16,100,0,100,0,79,21,100,0,100,0,81,39965,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,22354,100,50625327112,100,77202341606,,,,,,,,,,
2018-01-28,W300J8F6,ST4000DM000,4000787030016,1,117,118716216,,,92,0,100,30,100,0,82,178788735,,,57,37679,100,0,,,100,29,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,5,70,61381,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,37451,100,29617449468,100,280776236254,,,,,,,,,,
2018-01-29,Z3015HHX,ST4000DM000,4000787030016,1,117,143988880,,,91,0,100,23,100,0,89,855278387,,,64,32112,100,0,,,100,21,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,1,394942,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,29419,100,21809558322,100,294516442035,,,,,,,,,,
2018-01-29,Z302SV96,ST4000DM000,4000787030016,1,120,1953152,,,91,0,100,15,100,0,90,961202058,,,76,21575,100,0,,,100,15,,,,,,,,,,,,,,,100,0,100,0,88,12,100,0,100,0,77,23,100,0,100,0,69,63301,23,23,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,100,21181,100,26184639130,100,268765438648,,,,,,,,,,
2018-01-29,Z30581N5,ST4000DM000,4000787030016,1,119,215415392,,,96,0,100,4,100,0,89,889516670,,,80,17901,100,0,,,100,4,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,0,96,8892,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,17820,100,40838040224,100,74126567715,,,,,,,,,,
2018-01-29,Z3015H54,ST4000DM000,4000787030016,1,120,243258576,,,91,0,100,23,100,0,89,857327843,,,64,32112,100,0,,,100,21,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,1,360248,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,30615,100,21805381273,100,316043113937,,,,,,,,,,
2018-01-31,Z305DH7P,ST4000DM000,4000787030016,1,113,57646872,,,98,0,100,2,100,18,87,479062010,,,86,12317,100,0,,,100,2,,,,,,,,,,,,,,,100,0,100,0,1,672,100,0,100,0,82,18,100,0,100,0,97,6428,18,18,,,,,100,6,100,6,200,0,,,,,,,,,,,,,,,,,,,100,12294,100,11473640723,100,22080552317,,,,,,,,,,
2018-01-31,S300YC4Q,ST4000DM000,4000787030016,1,117,159396728,,,92,0,100,12,100,0,89,859392944,,,74,23311,100,0,,,100,13,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,22,156949,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,22630,100,37983070984,100,69901498447,,,,,,,,,,
2018-02-02,Z305D6PY,ST4000DM000,4000787030016,1,117,161229712,,,98,0,98,2690,100,0,88,756742135,,,81,17375,100,0,,,100,10,,,,,,,,,,,,,,,98,2,100,0,100,0,100,1,100,0,71,29,100,0,99,2656,93,14949,29,29,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,17185,100,35870271960,100,87392340468,,,,,,,,,,
2018-02-02,Z300W0J7,ST4000DM000,4000787030016,1,120,237814160,,,92,0,100,24,100,0,78,72058089,,,60,35114,100,0,,,100,24,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,100,0,81,19,100,0,100,8,61,78510,19,19,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,34793,100,28456612888,100,267697805891,,,,,,,,,,
2018-02-03,W300B0JC,ST4000DM000,4000787030016,1,118,179190816,,,91,0,100,16,100,0,85,396292001,,,54,40482,100,0,,,100,16,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,90,10,79,21,100,0,100,5,70,61341,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,40239,100,29740673004,100,159781168535,,,,,,,,,,
2018-02-04,S300Z5GT,ST4000DM000,4000787030016,1,109,23649192,,,98,0,100,2,100,0,77,51021232,,,76,21510,100,0,,,100,2,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,73,27,100,0,100,0,91,19324,27,27,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,21397,100,46191247976,100,66849467487,,,,,,,,,,
2018-02-05,S301LN15,ST4000DM000,4000787030016,1,115,96015616,,,92,0,100,9,100,0,89,896788514,,,78,19918,100,0,,,100,9,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,0,96,9874,26,26,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,19851,100,42659289920,100,66840677244,,,,,,,,,,
2018-02-05,S300X99W,ST4000DM000,4000787030016,1,119,214143128,,,92,0,100,10,100,0,77,58294608,,,70,26785,100,0,,,100,10,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,80,20,100,0,100,0,88,25425,20,20,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,26592,100,24618983991,100,203545013941,,,,,,,,,,
2018-02-05,Z3015L51,ST4000DM000,4000787030016,1,116,105765032,,,95,0,100,16,100,0,79,86886615,,,73,23957,100,0,,,100,5,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,96,9889,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,23926,100,36962770528,100,57712181746,,,,,,,,,,
2018-02-06,W300JMZ1,ST4000DM000,4000787030016,1,114,73306744,,,91,0,100,34,100,0,79,84158676,,,56,39292,100,0,,,100,34,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,100,0,74,26,100,0,100,8,1,226397,26,26,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,38324,100,32196579576,100,385856186729,,,,,,,,,,
2018-02-06,Z300CR45,ST4000DM000,4000787030016,1,101,77268994,,,91,0,100,17,100,8,81,155320756,,,56,38692,100,0,,,100,16,,,,,,,,,,,,,,,96,4,100,0,82,18,100,0,100,0,79,21,100,0,100,7,86,28960,21,21,,,,,83,2936,83,2936,200,0,,,,,,,,,,,,,,,,,,,100,38547,100,32441105178,100,147597581968,,,,,,,,,,
2018-02-07,Z3049ALW,ST4000DM000,4000787030016,1,117,142283544,,,97,0,100,3,100,0,79,84227845,,,95,4787,100,0,,,100,3,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,100,82,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,4785,100,11227625832,100,34542689224,,,,,,,,,,
2018-02-07,Z3044817,ST4000DM000,4000787030016,1,117,138815720,,,96,0,100,4,100,0,80,105161593,,,95,4401,100,0,,,100,4,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,95,10042,24,24,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,4328,100,8674131969,100,6454962027,,,,,,,,,,
2018-02-08,Z304HV96,ST4000DM000,4000787030016,1,111,30926000,,,98,0,100,3,100,0,87,626472536,,,79,19174,100,0,,,100,2,,,,,,,,,,,,,,,98,2,100,0,82,18,100,0,100,0,78,22,100,0,100,0,34,133282,22,22,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,100,18378,100,25090882888,100,66701504526,,,,,,,,,,
2018-02-09,S300X39N,ST4000DM000,4000787030016,1,112,46264000,,,93,0,100,12,100,0,77,54493843,,,70,26886,100,0,,,100,12,,,,,,,,,,,,,,,100,0,100,0,94,6,100,1,100,0,79,21,100,0,100,0,86,28929,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,26664,100,24625511842,100,202783621006,,,,,,,,,,
2018-02-09,Z300ZK34,ST4000DM000,4000787030016,1,114,71749448,,,91,0,100,11,100,16,63,2036854,,,60,35164,100,0,,,100,11,,,,,,,,,,,,,,,99,1,100,0,94,6,100,0,88,12,81,19,100,0,100,2,87,27579,19,19,,,,,100,136,100,136,200,0,,,,,,,,,,,,,,,,,,,100,35065,100,27473167528,100,165194692549,,,,,,,,,,
2018-02-09,Z302T7CJ,ST4000DM000,4000787030016,1,118,193447872,,,95,0,100,5,100,0,69,8523536,,,77,20938,100,0,,,100,5,,,,,,,,,,,,,,,98,2,100,0,100,0,100,0,100,0,73,27,100,0,100,0,95,10417,27,27,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,20826,100,46070237680,100,62469306231,,,,,,,,,,
2018-02-09,Z300MW5G,ST4000DM000,4000787030016,1,118,189800392,,,92,0,100,23,98,1994,84,253651269,,,56,39358,100,0,,,100,23,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,89,11,71,29,100,0,100,7,61,79389,29,29,,,,,1,18486,1,18486,200,0,,,,,,,,,,,,,,,,,,,100,38983,100,30101142688,100,330870974378,,,,,,,,,,
2018-02-09,Z304JWJ4,ST4000DM000,4000787030016,1,108,20564616,,,92,0,100,10,100,0,90,986520367,,,77,20523,100,0,,,100,10,,,,,,,,,,,,,,,98,2,100,0,82,18,100,0,100,0,81,19,100,0,100,0,97,7542,19,19,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,100,20424,100,44527442672,100,75826258404,,,,,,,,,,
2018-02-09,Z305APKA,ST4000DM000,4000787030016,1,108,14746248,,,97,0,100,3,100,0,88,715601172,,,79,19173,100,0,,,100,2,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,82,18,100,0,100,0,31,138414,18,18,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,100,18376,100,25548482000,100,79099017143,,,,,,,,,,
2018-02-10,Z3027KMQ,ST4000DM000,4000787030016,1,118,183318448,,,91,0,100,10,100,0,78,66213335,,,70,26719,100,0,,,100,10,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,0,95,11992,24,24,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,26650,100,23951375777,100,192849312333,,,,,,,,,,
2018-02-10,Z3016L7D,ST4000DM000,4000787030016,1,117,155096280,,,91,0,100,25,67,43608,90,950877369,,,61,34688,100,0,,,100,25,,,,,,,,,,,,,,,100,0,100,0,99,1,100,1,94,6,76,24,100,0,100,2,72,56708,24,24,,,,,99,320,99,320,200,0,,,,,,,,,,,,,,,,,,,100,34457,100,28028380014,100,235921883815,,,,,,,,,,
2018-02-10,Z300ZRRK,ST4000DM000,4000787030016,1,111,35771384,,,91,0,100,12,100,0,77,57154343,,,60,35188,100,0,,,100,12,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,76,24,81,19,100,0,100,2,85,31417,19,19,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,35064,100,27872593524,100,157193858992,,,,,,,,,,
2018-02-10,Z300NQQ7,ST4000DM000,4000787030016,1,117,119646648,,,92,0,100,19,100,0,84,273937557,,,57,37748,100,0,,,100,19,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,8,77,46252,22,22,,,,,100,0,100,0,200,3,,,,,,,,,,,,,,,,,,,100,37484,100,31501464286,100,311422106336,,,,,,,,,,
2018-02-11,W3006C46,ST4000DM000,4000787030016,1,115,87296800,,,91,0,100,13,100,0,77,51979660,,,56,39403,100,0,,,100,12,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,88,12,77,23,100,0,100,2,77,46573,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,39072,100,36199674732,100,178522788402,,,,,,,,,,
2018-02-12,Z304HZ79,ST4000DM000,4000787030016,1,113,57793808,,,93,0,100,7,100,8,77,54337709,,,77,20604,100,0,,,100,7,,,,,,,,,,,,,,,97,3,100,0,96,4,100,0,100,0,72,28,100,0,100,0,96,8948,28,28,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,20505,100,43275451464,100,77895852395,,,,,,,,,,
2018-02-12,Z304KR28,ST4000DM000,4000787030016,1,117,125768912,,,94,0,100,6,100,0,90,942450711,,,77,20596,100,0,,,100,6,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,97,7037,23,23,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,100,20501,100,43626406088,100,65943393233,,,,,,,,,,
2018-02-12,Z303Y3CA,ST4000DM000,4000787030016,1,119,229230400,,,91,0,100,18,100,0,89,903542035,,,77,20906,100,0,,,100,18,,,,,,,,,,,,,,,100,0,100,0,100,0,100,1,100,0,77,23,100,0,100,0,65,70055,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,20571,100,23265881606,100,202388845663,,,,,,,,,,
2018-02-12,Z3015J2Y,ST4000DM000,4000787030016,1,114,79200408,,,91,0,100,17,100,0,84,315546254,,,67,29521,100,0,,,100,16,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,66,69785,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,29220,100,19359774740,100,83922260944,,,,,,,,,,
2018-02-12,Z300GZ91,ST4000DM000,4000787030016,1,115,87120712,,,91,0,100,18,100,0,84,279122740,,,55,39465,100,0,,,100,18,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,98,2,72,28,100,0,100,2,73,54276,28,28,,,,,100,24,100,24,200,0,,,,,,,,,,,,,,,,,,,100,39249,100,28891650744,100,203778092480,,,,,,,,,,
2018-02-12,Z305DTVF,ST4000DM000,4000787030016,1,111,185018776,,,99,0,100,1,100,0,87,557470735,,,84,14333,100,0,,,100,1,,,,,,,,,,,,,,,100,0,100,0,95,5,100,0,100,0,82,18,100,0,100,0,96,9743,18,18,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,100,14298,100,12246569541,100,30068832591,,,,,,,,,,
2018-02-12,W300656H,ST4000DM000,4000787030016,1,118,179402176,,,91,0,100,18,100,0,75,37981194,,,55,39423,100,0,,,100,18,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,91,9,77,23,100,0,100,6,77,47720,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,39078,100,36382397004,100,178451649707,,,,,,,,,,
2018-02-13,Z3041589,ST4000DM000,4000787030016,1,117,121190304,,,92,0,100,18,100,8,88,762878944,,,76,21310,100,0,,,100,18,,,,,,,,,,,,,,,100,0,100,0,94,6,100,0,100,0,78,22,100,0,100,0,52,97375,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,20908,100,22441825397,100,163013101275,,,,,,,,,,
2018-02-13,Z301VBW9,ST4000DM000,4000787030016,1,105,7913496,,,91,0,100,27,100,0,87,661679461,,,79,19109,100,0,,,100,27,,,,,,,,,,,,,,,100,0,100,0,99,1,100,0,100,0,79,21,100,0,100,0,1,225869,21,21,,,,,100,104,100,104,200,0,,,,,,,,,,,,,,,,,,,100,18242,100,14051324423,100,114119185514,,,,,,,,,,
2018-02-13,S301081Z,ST4000DM000,4000787030016,1,113,57448160,,,98,0,100,2,100,0,80,108558989,,,76,21708,100,0,,,100,2,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,65,35,100,0,100,0,90,21022,35,35,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,21591,100,45763954088,100,85406383866,,,,,,,,,,
2018-02-14,Z30250MM,ST4000DM000,4000787030016,1,118,179567544,,,92,0,100,14,100,0,82,179628943,,,68,28684,100,0,,,100,14,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,96,4,75,25,100,0,100,1,12,177902,25,25,,,,,100,152,100,152,200,0,,,,,,,,,,,,,,,,,,,100,27961,100,24819429714,100,201379068877,,,,,,,,,,
2018-02-14,Z304HSDF,ST4000DM000,4000787030016,1,119,220215904,,,92,0,100,9,100,0,90,962149487,,,78,19621,100,0,,,100,9,,,,,,,,,,,,,,,98,2,100,0,100,0,100,0,100,0,77,23,100,0,100,0,96,9973,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,19384,100,40523679424,100,86366851705,,,,,,,,,,
2018-02-14,Z3015H37,ST4000DM000,4000787030016,1,113,51433952,,,91,0,100,12,100,48,88,728490350,,,62,33703,100,0,,,100,12,,,,,,,,,,,,,,,100,0,100,0,93,7,100,0,100,0,73,27,100,0,100,0,26,148780,27,27,,,,,100,24,100,24,200,0,,,,,,,,,,,,,,,,,,,100,33089,100,27573430928,100,176044829705,,,,,,,,,,
2018-02-15,Z3042V6B,ST4000DM000,4000787030016,1,118,170846000,,,92,0,100,8,100,16,90,981318397,,,77,20672,100,0,,,100,8,,,,,,,,,,,,,,,100,0,100,0,97,3,100,0,100,0,74,26,100,0,100,0,96,9753,26,26,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,20590,100,45512932024,100,87936182976,,,,,,,,,,
2018-02-16,Z30149VM,ST4000DM000,4000787030016,1,118,185194976,,,91,0,100,15,82,22960,81,161726481,,,59,36231,100,0,,,100,15,,,,,,,,,,,,,,,100,0,100,0,88,12,100,0,91,9,78,22,100,0,100,4,72,56553,22,22,,,,,93,1216,93,1216,200,0,,,,,,,,,,,,,,,,,,,100,36029,100,30811455610,100,263190611520,,,,,,,,,,
2018-02-16,Z304C6RW,ST4000DM000,4000787030016,1,117,148936784,,,97,0,100,3,100,8,78,81292933,,,96,4163,100,0,,,100,3,,,,,,,,,,,,,,,100,0,100,0,98,2,100,0,100,0,79,21,100,0,100,0,90,21206,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,3996,100,8521256428,100,5765939100,,,,,,,,,,
2018-02-17,Z300KYGS,ST4000DM000,4000787030016,1,120,239024008,,,91,0,100,13,100,0,81,142410555,,,57,37786,100,0,,,100,13,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,76,24,100,0,100,5,77,47451,24,24,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,100,37525,100,32249203202,100,265799312833,,,,,,,,,,
2018-02-17,Z305D5VD,ST4000DM000,4000787030016,1,116,114945785,,,92,0,100,11,100,24,88,761345804,,,80,17728,100,0,,,100,11,,,,,,,,,,,,,,,91,9,100,0,57,43,100,0,100,0,71,29,100,0,100,0,96,8437,29,29,,,,,100,136,100,136,200,8,,,,,,,,,,,,,,,,,,,100,17642,100,35772646664,100,82351108477,,,,,,,,,,
2018-02-17,Z3025QEW,ST4000DM000,4000787030016,1,116,106410688,,,92,0,100,16,100,8,90,996576390,,,69,27961,100,0,,,100,16,,,,,,,,,,,,,,,99,1,100,0,99,1,100,0,100,0,79,21,100,0,100,0,65,70858,21,21,,,,,99,168,99,168,200,0,,,,,,,,,,,,,,,,,,,100,27576,100,23370889214,100,215248381469,,,,,,,,,,
2018-02-18,S300Z5B5,ST4000DM000,4000787030016,1,120,239802208,,,96,0,100,4,100,0,89,839384589,,,73,23744,100,0,,,100,4,,,,,,,,,,,,,,,96,4,100,0,100,0,100,0,100,0,72,28,100,0,100,0,22,156004,28,28,,,,,100,0,100,0,200,16,,,,,,,,,,,,,,,,,,,100,23031,100,37187093360,100,65492414059,,,,,,,,,,
2018-02-18,S300Z7MV,ST4000DM000,4000787030016,1,113,50458752,,,96,0,100,4,100,0,89,829064665,,,73,23745,100,0,,,100,4,,,,,,,,,,,,,,,100,0,100,0,98,2,100,0,100,0,76,24,100,0,100,0,14,173366,24,24,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,22941,100,36419889384,100,66296700643,,,,,,,,,,
2018-02-19,Z300X9JS,ST4000DM000,4000787030016,1,117,166887304,,,91,0,100,11,100,0,81,157395213,,,59,36618,100,0,,,100,11,,,,,,,,,,,,,,,100,0,100,0,100,0,100,1,91,9,82,18,100,0,100,2,73,54008,18,18,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,36422,100,29313726952,100,254799308352,,,,,,,,,,
2018-02-20,Z302SZJ5,ST4000DM000,4000787030016,1,117,148466952,,,92,0,100,9,100,0,74,25314866,,,76,21467,100,0,,,100,9,,,,,,,,,,,,,,,98,2,100,0,100,0,100,0,100,0,66,34,100,0,100,0,94,13462,34,34,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,21281,100,45384416944,100,71203784235,,,,,,,,,,
2018-02-20,Z300ZT5S,ST4000DM000,4000787030016,1,109,23876528,,,91,0,100,20,100,0,77,55788461,,,60,35417,100,0,,,100,20,,,,,,,,,,,,,,,99,1,100,0,100,0,100,5,86,14,76,24,100,0,100,4,69,62300,24,24,,,,,99,224,99,224,200,0,,,,,,,,,,,,,,,,,,,100,35205,100,30236805338,100,245369595822,,,,,,,,,,
